dataset	subject	session	run	source_events	harmonized_events	n_trials	n_responded_trials	n_missed_trials	missed_trial_fraction	n_event_computer_punish	n_event_computer_neutral	n_event_computer_reward	n_event_friend_punish	n_event_friend_neutral	n_event_friend_reward	n_event_stranger_punish	n_event_stranger_neutral	n_event_stranger_reward	zero_count_conditions	exclude_run	exclusion_reason
rf1	11913	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11913/ses-01/func/sub-11913_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11913/ses-01/func/sub-11913_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11914	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11914/ses-01/func/sub-11914_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11914/ses-01/func/sub-11914_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11914	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11914/ses-01/func/sub-11914_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11914/ses-01/func/sub-11914_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11920	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11920/ses-01/func/sub-11920_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11920/ses-01/func/sub-11920_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	43	11	0.2037037037037037	7	2	5	7	2	6	5	2	7		false	
rf1	11920	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11920/ses-01/func/sub-11920_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11920/ses-01/func/sub-11920_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	31	23	0.42592592592592593	5	1	5	4	2	5	3	2	4		true	missed_trials_gt_25pct
rf1	11922	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11922/ses-01/func/sub-11922_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11922/ses-01/func/sub-11922_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11922	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11922/ses-01/func/sub-11922_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11922/ses-01/func/sub-11922_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11923	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11923/ses-01/func/sub-11923_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11923/ses-01/func/sub-11923_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11923	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11923/ses-01/func/sub-11923_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11923/ses-01/func/sub-11923_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11924	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11924/ses-01/func/sub-11924_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11924/ses-01/func/sub-11924_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	11924	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11924/ses-01/func/sub-11924_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11924/ses-01/func/sub-11924_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11926	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11926/ses-01/func/sub-11926_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11926/ses-01/func/sub-11926_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11926	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11926/ses-01/func/sub-11926_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11926/ses-01/func/sub-11926_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	11928	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11928/ses-01/func/sub-11928_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11928/ses-01/func/sub-11928_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11928	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11928/ses-01/func/sub-11928_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11928/ses-01/func/sub-11928_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11929	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11929/ses-01/func/sub-11929_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11929/ses-01/func/sub-11929_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11929	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11929/ses-01/func/sub-11929_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11929/ses-01/func/sub-11929_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11931	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11931/ses-01/func/sub-11931_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11931/ses-01/func/sub-11931_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11931	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11931/ses-01/func/sub-11931_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11931/ses-01/func/sub-11931_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11935	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11935/ses-01/func/sub-11935_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11935/ses-01/func/sub-11935_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11935	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11935/ses-01/func/sub-11935_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11935/ses-01/func/sub-11935_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	7	2	8		false	
rf1	11939	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11939/ses-01/func/sub-11939_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11939/ses-01/func/sub-11939_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	7	2	8	8	2	8		false	
rf1	11939	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11939/ses-01/func/sub-11939_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11939/ses-01/func/sub-11939_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11943	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11943/ses-01/func/sub-11943_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11943/ses-01/func/sub-11943_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11943	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11943/ses-01/func/sub-11943_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11943/ses-01/func/sub-11943_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11949	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11949/ses-01/func/sub-11949_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11949/ses-01/func/sub-11949_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11949	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11949/ses-01/func/sub-11949_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11949/ses-01/func/sub-11949_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11960	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11960/ses-01/func/sub-11960_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11960/ses-01/func/sub-11960_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11960	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11960/ses-01/func/sub-11960_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11960/ses-01/func/sub-11960_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11974	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11974/ses-01/func/sub-11974_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11974/ses-01/func/sub-11974_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11974	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11974/ses-01/func/sub-11974_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11974/ses-01/func/sub-11974_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	49	5	0.09259259259259259	7	2	6	7	2	8	7	2	8		false	
rf1	11976	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11976	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11982	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11982/ses-01/func/sub-11982_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11982/ses-01/func/sub-11982_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11982	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11982/ses-01/func/sub-11982_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11982/ses-01/func/sub-11982_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	1	8	8	2	8	8	2	8		false	
rf1	11984	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11984/ses-01/func/sub-11984_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11984/ses-01/func/sub-11984_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	12008	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12008/ses-01/func/sub-12008_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12008/ses-01/func/sub-12008_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12008	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12008/ses-01/func/sub-12008_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12008/ses-01/func/sub-12008_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	6	2	8	8	2	8	8	2	8		false	
rf1	12011	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12011/ses-01/func/sub-12011_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12011/ses-01/func/sub-12011_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12011	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12011/ses-01/func/sub-12011_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12011/ses-01/func/sub-12011_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	12013	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12013/ses-01/func/sub-12013_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12013/ses-01/func/sub-12013_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	7	2	8	8	2	8		false	
rf1	12013	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12013/ses-01/func/sub-12013_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12013/ses-01/func/sub-12013_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12018	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12018/ses-01/func/sub-12018_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12018/ses-01/func/sub-12018_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	7	2	8	8	2	8		false	
rf1	12018	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12018/ses-01/func/sub-12018_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12018/ses-01/func/sub-12018_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	8	8	1	8	7	2	7		false	
rf1	12020	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	1	8		false	
rf1	12021	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12021/ses-01/func/sub-12021_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12021/ses-01/func/sub-12021_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12021	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12021/ses-01/func/sub-12021_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12021/ses-01/func/sub-12021_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	7	2	8		false	
rf1	12031	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12031/ses-01/func/sub-12031_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12031/ses-01/func/sub-12031_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	1	8		false	
rf1	12031	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12031/ses-01/func/sub-12031_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12031/ses-01/func/sub-12031_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12033	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12033/ses-01/func/sub-12033_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12033/ses-01/func/sub-12033_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12033	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12033/ses-01/func/sub-12033_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12033/ses-01/func/sub-12033_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12036	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12036/ses-01/func/sub-12036_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12036/ses-01/func/sub-12036_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	12037	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12037/ses-01/func/sub-12037_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12037/ses-01/func/sub-12037_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12038	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12038/ses-01/func/sub-12038_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12038/ses-01/func/sub-12038_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12038	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12038/ses-01/func/sub-12038_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12038/ses-01/func/sub-12038_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	46	8	0.14814814814814814	8	2	7	5	2	6	6	2	8		false	
rf1	12039	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12039/ses-01/func/sub-12039_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12039/ses-01/func/sub-12039_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	12039	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12039/ses-01/func/sub-12039_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12039/ses-01/func/sub-12039_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12041	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12041/ses-01/func/sub-12041_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12041/ses-01/func/sub-12041_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	34	20	14	0.4117647058823529	5	1	1	2	1	4	2	1	3		true	missed_trials_gt_25pct
rf1	12047	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12047/ses-01/func/sub-12047_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12047/ses-01/func/sub-12047_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	7	2	8	8	2	7	8	2	8		false	
rf1	12047	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12047/ses-01/func/sub-12047_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12047/ses-01/func/sub-12047_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	48	6	0.1111111111111111	7	2	7	8	2	8	5	2	7		false	
rf1	12049	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12049/ses-01/func/sub-12049_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12049/ses-01/func/sub-12049_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	12049	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12049/ses-01/func/sub-12049_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12049/ses-01/func/sub-12049_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	7	2	8	8	2	8	8	1	8		false	
rf1	12051	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12051	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	12054	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
