dataset	subject	session	run	stage	input_bold	input_mask	voxel_size_x	voxel_size_y	voxel_size_z	n_volumes	tr_seconds	classic_fwhm_x	classic_fwhm_y	classic_fwhm_z	classic_fwhm_combined	acf_a	acf_b	acf_c	acf_effective_fwhm	afni_version
rf1	11625	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11625/ses-01/func/sub-11625_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11625/ses-01/func/sub-11625_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.77516	4.11741	4.49041	4.11733	0.712273	2.15257	11.3705	5.93149	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11625	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11625/ses-01/func/sub-11625_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11625/ses-01/func/sub-11625_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.72086	4.03002	4.41059	4.04404	0.736834	2.13979	12.0458	5.93176	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11626	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11626/ses-01/func/sub-11626_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11626/ses-01/func/sub-11626_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.48536	3.86918	4.04237	3.7917	0.789096	2.06264	11.3643	5.41113	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11626	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11626/ses-01/func/sub-11626_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11626/ses-01/func/sub-11626_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.45137	3.82719	4.03525	3.76341	0.796627	2.05481	11.5129	5.36658	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11628	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11628/ses-01/func/sub-11628_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11628/ses-01/func/sub-11628_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.46093	3.75822	3.94025	3.71449	0.88704	2.11076	19.2166	5.29085	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11628	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11628/ses-01/func/sub-11628_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11628/ses-01/func/sub-11628_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.50213	3.8054	4.0934	3.79262	0.880528	2.15267	19.4019	5.45074	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11631	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11631/ses-01/func/sub-11631_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11631/ses-01/func/sub-11631_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.48473	3.94157	4.1997	3.86384	0.86282	2.16152	17.885	5.50934	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11631	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11631/ses-01/func/sub-11631_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11631/ses-01/func/sub-11631_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.47309	3.95023	4.19549	3.86106	0.858647	2.15446	17.9998	5.50787	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11651	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11651/ses-01/func/sub-11651_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11651/ses-01/func/sub-11651_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.82877	4.08476	4.16672	4.02414	0.692257	2.08674	10.182	5.92792	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11651	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11651/ses-01/func/sub-11651_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11651/ses-01/func/sub-11651_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.98582	4.25769	4.3239	4.18654	0.628097	2.11348	9.46282	6.00992	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11660	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11660/ses-01/func/sub-11660_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11660/ses-01/func/sub-11660_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.50476	3.77442	3.89987	3.72265	0.87029	2.10856	14.4199	5.30482	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11660	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11660/ses-01/func/sub-11660_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11660/ses-01/func/sub-11660_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.6035	3.89131	4.13214	3.86959	0.834246	2.15708	14.0831	5.52003	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11670	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11670/ses-01/func/sub-11670_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11670/ses-01/func/sub-11670_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.88246	4.14131	4.1088	4.04253	0.792609	2.19483	13.6386	5.93111	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11670	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11670/ses-01/func/sub-11670_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11670/ses-01/func/sub-11670_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.96519	4.23228	4.24631	4.14588	0.738616	2.20167	11.7641	5.94464	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11674	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11674/ses-01/func/sub-11674_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11674/ses-01/func/sub-11674_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.49979	3.65572	3.65148	3.60159	0.818594	1.97842	11.0108	5.04455	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11679	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11679/ses-01/func/sub-11679_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11679/ses-01/func/sub-11679_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.74516	3.98047	3.89906	3.87366	0.825924	2.14431	14.7674	5.51801	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11679	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11679/ses-01/func/sub-11679_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11679/ses-01/func/sub-11679_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.64211	3.91449	3.85399	3.80172	0.812135	2.0824	13.7664	5.44933	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11681	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11681/ses-01/func/sub-11681_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11681/ses-01/func/sub-11681_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.61108	3.96502	4.08045	3.88029	0.805166	2.1084	14.9309	5.51121	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11681	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11681/ses-01/func/sub-11681_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11681/ses-01/func/sub-11681_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.67468	4.0284	4.22612	3.96977	0.74766	2.10769	11.6771	5.90644	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11692	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11692/ses-01/func/sub-11692_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11692/ses-01/func/sub-11692_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	4.01233	4.31364	4.38402	4.23355	0.717134	2.30279	9.01313	6.11402	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11692	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11692/ses-01/func/sub-11692_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11692/ses-01/func/sub-11692_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.96862	4.32595	4.45305	4.24417	0.70205	2.28179	9.18742	6.12746	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11694	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11694/ses-01/func/sub-11694_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11694/ses-01/func/sub-11694_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.5182	3.82908	3.7507	3.69694	0.828636	2.06384	11.0506	5.25792	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11701	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11701/ses-01/func/sub-11701_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11701/ses-01/func/sub-11701_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.74505	4.08225	4.18473	3.99952	0.842982	2.23533	14.0238	5.92179	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11701	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11701/ses-01/func/sub-11701_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11701/ses-01/func/sub-11701_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.70669	4.1014	4.31877	4.03422	0.824897	2.23348	14.0227	5.93043	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11703	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11703/ses-01/func/sub-11703_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11703/ses-01/func/sub-11703_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.66936	3.99629	3.93733	3.865	0.805073	2.10029	14.4053	5.50526	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11703	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11703/ses-01/func/sub-11703_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11703/ses-01/func/sub-11703_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.8047	4.11445	4.10307	4.0048	0.73292	2.11414	11.3746	5.92494	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11705	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11705/ses-01/func/sub-11705_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11705/ses-01/func/sub-11705_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.82844	4.05925	4.13688	4.00602	0.712434	2.06664	12.487	5.92668	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11705	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11705/ses-01/func/sub-11705_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11705/ses-01/func/sub-11705_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.96366	4.21435	4.27178	4.14774	0.660127	2.08652	11.4748	5.96507	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11709	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11709/ses-01/func/sub-11709_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11709/ses-01/func/sub-11709_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	4.00569	4.21972	4.09904	4.10722	0.711259	2.18287	9.43541	5.87691	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11709	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11709/ses-01/func/sub-11709_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11709/ses-01/func/sub-11709_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	4.00147	4.23011	4.11547	4.11463	0.717627	2.18411	9.84256	5.91041	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11710	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11710/ses-01/func/sub-11710_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11710/ses-01/func/sub-11710_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.64863	3.91942	3.75758	3.77358	0.753939	2.01816	10.0358	5.35863	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11710	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11710/ses-01/func/sub-11710_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11710/ses-01/func/sub-11710_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.57802	3.8765	3.74836	3.73228	0.778335	2.00614	11.4361	5.29191	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11714	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11714/ses-01/func/sub-11714_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11714/ses-01/func/sub-11714_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.75006	3.97833	4.00278	3.90871	0.768379	2.07499	14.497	5.48192	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11714	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11714/ses-01/func/sub-11714_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11714/ses-01/func/sub-11714_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.78314	4.06128	4.09711	3.978	0.715781	2.06035	12.0427	5.91425	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11719	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11719/ses-01/func/sub-11719_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11719/ses-01/func/sub-11719_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.72677	3.9983	4.273	3.99313	0.794967	2.17268	13.4522	5.92223	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11720	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11720/ses-01/func/sub-11720_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11720/ses-01/func/sub-11720_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	4.43288	4.75237	4.67778	4.61897	0.512325	2.35738	8.29175	6.90257	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11720	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11720/ses-01/func/sub-11720_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11720/ses-01/func/sub-11720_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	4.41887	4.7447	4.6348	4.59745	0.547603	2.37033	8.42792	6.81303	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11722	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11722/ses-01/func/sub-11722_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11722/ses-01/func/sub-11722_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.96384	4.38532	4.64196	4.32122	0.673823	2.2281	11.4746	6.28381	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11722	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11722/ses-01/func/sub-11722_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11722/ses-01/func/sub-11722_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.97962	4.28688	4.41726	4.22388	0.686967	2.17496	11.6239	6.09128	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11723	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11723/ses-01/func/sub-11723_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11723/ses-01/func/sub-11723_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.74426	4.13973	4.44788	4.10044	0.709814	2.11724	12.7581	5.92636	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11723	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11723/ses-01/func/sub-11723_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11723/ses-01/func/sub-11723_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.76258	4.13355	4.49682	4.12007	0.698228	2.12532	11.9705	5.93292	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
